Source,Target
11949,232593
11949,248935
11949,322021
11949,331962
11949,331963
11949,339486
42641,159609
42641,232273
42641,246602
42641,286582
42641,331949
159609,232591
159609,232593
159609,248935
159609,312646
159609,322021
159609,331962
159609,331963
159609,332016
159609,332017
159609,339486
159609,339775
159609,354799
232273,235293
232273,354360
232591,232593
232591,248935
232591,312646
232591,322021
232593,248935
232593,312646
232593,322021
235293,246602
235293,286581
235293,286582
235293,286583
246602,286581
246602,286582
246602,286583
246602,331949
248935,312646
248935,322021
286581,286582
286581,286583
286582,286583
286582,331949
322021,331962
322021,331963
322021,339486
331962,331963
331962,339486
331963,339486
332016,332017
332016,339775
332016,354799
332017,339775
332017,354799
339775,354799
103233,155545
103233,311604
103233,324223
103233,324224
103233,324225
103233,324226
103233,324227
103233,324228
103233,324229
103233,350136
103233,350137
155545,311604
155545,324223
155545,324224
155545,324225
155545,324226
155545,324227
155545,324228
155545,324229
155545,350136
155545,350137
311604,324223
311604,324224
311604,324225
311604,324226
311604,324227
311604,324228
311604,324229
311604,350136
311604,350137
324223,324224
324223,324225
324223,324226
324223,324227
324223,324228
324223,324229
324223,350136
324223,350137
324224,324225
324224,324226
324224,324227
324224,324228
324224,324229
324224,350136
324224,350137
324225,324226
324225,324227
324225,324228
324225,324229
324225,350136
324225,350137
324226,324227
324226,324228
324226,324229
324226,350136
324226,350137
324227,324228
324227,324229
324227,350136
324227,350137
324228,324229
324228,350136
324228,350137
324229,350136
324229,350137
350136,350137
89391,252326
89391,326455
89391,326456
89391,338098
89391,338106
89391,338107
89391,338108
89391,338109
89391,355878
252326,326455
252326,326456
252326,338098
252326,338106
252326,338107
252326,338108
252326,338109
252326,355878
326455,326456
326455,338098
326455,338106
326455,338107
326455,338108
326455,338109
326455,355878
326456,338098
326456,338106
326456,338107
326456,338108
326456,338109
326456,355878
338098,338106
338098,338107
338098,338108
338098,338109
338098,355878
338106,338107
338106,338108
338106,338109
338106,355878
338107,338108
338107,338109
338107,355878
338108,338109
338108,355878
338109,355878
293554,301084
293554,301085
293554,301086
293554,301584
293554,337415
301084,301085
301084,301086
301084,301584
301084,337415
301085,301086
301085,301584
301086,301584
301086,337415
301584,311685
301584,324646
301584,337415
311685,324646
76340,76341
76340,266420
76340,323133
76340,323134
76340,324240
76340,324241
76341,266420
76341,323133
76341,323134
76341,324240
76341,324241
266420,323133
266420,323134
266420,324240
266420,324241
323133,323134
323133,324240
323133,324241
323134,324240
323134,324241
324240,324241
89183,266464
89183,266465
89183,266466
89183,281302
89183,281303
89183,285073
89183,285074
266464,266465
266464,266466
266464,281302
266464,281303
266464,285073
266464,285074
266465,266466
266465,281302
266465,281303
266465,285073
266465,285074
266466,281302
266466,281303
266466,285073
266466,285074
281302,281303
281302,285073
281302,285074
281303,285073
281303,285074
285073,285074
88336,88337
88336,88338
88336,89404
88337,88338
88337,89404
88338,89404
89404,101930
89404,116664
101930,116664
207813,214111
207813,290687
207813,335888
214111,269793
214111,289492
214111,290687
214111,335888
269793,289492
290687,335888
84917,112455
84917,307180
84917,308725
84917,316533
84917,373623
84917,388345
84917,388346
84917,388347
112455,316533
112455,373623
307180,308725
307180,388345
307180,388346
307180,388347
308725,388345
308725,388346
308725,388347
316533,373623
388345,388346
388345,388347
388346,388347
255366,277195
255366,277196
255366,277717
255366,285412
255366,310608
277195,277196
277195,277717
277195,285412
277195,310608
277196,277717
277196,285412
277196,310608
277717,285412
277717,310608
285412,310608
62049,125824
62049,173276
62049,225249
62049,231667
62049,253395
62049,283757
62049,306246
62049,322800
62049,322801
62049,322802
62049,322803
62049,344066
62049,344067
62049,344068
62049,350288
62049,350875
62049,357933
62049,363070
62049,363245
125824,173276
125824,225249
125824,231667
125824,253395
125824,283757
125824,306246
125824,322800
125824,322801
125824,322802
125824,322803
125824,344066
125824,344067
125824,344068
125824,350288
125824,350875
125824,357933
125824,363070
125824,363245
173276,225249
173276,231667
173276,253395
173276,283757
173276,306246
173276,322800
173276,322801
173276,322802
173276,322803
173276,344066
173276,344067
173276,344068
173276,350288
173276,350875
173276,357933
173276,363070
173276,363245
225249,231667
225249,253395
225249,283757
225249,306246
225249,322801
225249,322803
225249,344066
225249,344067
225249,344068
225249,363070
225249,363245
231667,253395
231667,283757
231667,306246
231667,322800
231667,322801
231667,322802
231667,322803
231667,344066
231667,344067
231667,344068
231667,350288
231667,350875
231667,357933
231667,363070
231667,363245
253395,283757
253395,306246
253395,322800
253395,322801
253395,322802
253395,322803
253395,344066
253395,344067
253395,344068
253395,350288
253395,350875
253395,357933
253395,363070
253395,363245
283757,306246
283757,322800
283757,322801
283757,322802
283757,322803
283757,344066
283757,344067
283757,344068
283757,350288
283757,350875
283757,357933
283757,363070
283757,363245
306246,322800
306246,322801
306246,322802
306246,322803
306246,344066
306246,344067
306246,344068
306246,350288
306246,350875
306246,357933
306246,363070
306246,363245
322800,322801
322800,322802
322800,322803
322800,344067
322800,344068
322800,350288
322800,350875
322800,357933
322801,322802
322801,322803
322801,344066
322801,344067
322801,344068
322801,350288
322801,350875
322801,357933
322801,363070
322801,363245
322802,322803
322802,344067
322802,344068
322802,350288
322802,350875
322802,357933
322803,344066
322803,344067
322803,344068
322803,350288
322803,350875
322803,357933
322803,363070
322803,363245
344066,344067
344066,344068
344066,363070
344066,363245
344067,344068
344067,350288
344067,350875
344067,357933
344067,363070
344067,363245
344068,350288
344068,350875
344068,357933
344068,363070
344068,363245
350288,350875
350288,357933
350875,357933
363070,363245
244535,362123
244535,362299
244535,363328
244535,363691
244535,363692
244535,386183
362123,362299
362123,363328
362123,363691
362123,363692
362123,386183
362299,363328
362299,363691
362299,363692
362299,386183
363328,363691
363328,363692
363328,386183
363691,363692
363691,386183
363692,386183
311695,316871
311695,323082
311695,353697
311695,394264
311695,398664
316871,323082
316871,353697
316871,394264
316871,398664
323082,353697
323082,394264
323082,398664
353697,394264
353697,398664
394264,398664
175692,175693
175692,175694
175692,175695
175692,175696
175692,175697
175692,180178
175693,175694
175693,175695
175693,175696
175693,175697
175693,180178
175694,175695
175694,175696
175694,175697
175694,180178
175695,175696
175695,175697
175695,180178
175696,175697
175696,180178
175697,180178
4750,52361
4750,88699
4750,88700
4750,88701
4750,88702
52361,88699
52361,88700
52361,88701
52361,88702
88699,88700
88699,88701
88699,88702
88700,88701
88700,88702
88701,88702
41432,164959
41432,186177
41432,186178
41432,195082
70308,164959
70308,166881
144340,164959
144340,166881
144340,192566
144340,202938
164959,166881
164959,186177
164959,186178
164959,195082
166881,192566
166881,202938
186177,186178
186177,195082
186178,195082
192566,202938
41192,65797
41192,215649
41192,237116
41192,237117
65797,152659
65797,244917
143071,152659
143071,163550
143071,163551
152659,163550
152659,163551
152659,244917
163550,163551
215649,237116
215649,237117
237116,237117
116573,228614
116573,328528
116573,328529
116573,328530
116573,328531
116573,328532
116573,330904
116573,342895
116573,342896
228614,328532
228614,330904
228614,342895
228614,342896
328528,328529
328528,328530
328528,328531
328528,328532
328529,328530
328529,328531
328529,328532
328530,328531
328530,328532
328531,328532
328532,330904
328532,342895
328532,342896
330904,342895
330904,342896
342895,342896
276243,276244
276243,276301
276243,289163
276243,321103
276243,321104
276243,346627
276244,276301
276244,289163
276244,321103
276244,321104
276244,346627
276301,289163
276301,321103
276301,321104
276301,346627
289163,321103
289163,321104
289163,346627
321103,321104
321103,346627
321104,346627
46720,62896
46720,76179
46720,98469
46720,192370
62896,98469
62896,154179
62896,163293
62896,185115
62896,202797
62896,202905
76179,98469
76179,192370
98469,154179
98469,163293
98469,185115
98469,192370
154179,163293
154179,185115
154179,202797
154179,202905
163293,185115
163293,202797
163293,202905
185115,202797
185115,202905
202797,202905
113115,265017
113115,265018
113115,296200
113115,296201
113115,307607
160075,265017
160075,265019
160075,265021
265017,265018
265017,265019
265017,265021
265017,276639
265017,293077
265017,293078
265017,293079
265017,293080
265017,296200
265017,296201
265017,296293
265017,307530
265018,265019
265018,265021
265018,296200
265019,265021
265019,296201
265019,296293
276639,296201
276639,305273
276639,308691
276639,308692
276639,315711
276639,315712
293077,293078
293077,293079
293077,293080
293077,307530
293078,293079
293078,293080
293078,307530
293079,293080
293079,307530
293080,307530
293759,293760
293759,296293
293760,296293
293760,299331
293760,299332
296201,307607
296201,307615
296293,296294
296293,296295
296294,296295
299331,299332
305273,308691
305273,308692
305273,315711
305273,315712
307607,307615
308691,308692
315711,315712
81349,305239
81349,306380
81349,306381
81349,306382
81349,306383
305239,306380
305239,306381
305239,306382
305239,306383
306380,306381
306380,306382
306380,306383
306381,306382
306381,306383
306382,306383
128533,230050
128533,230051
128533,230052
128533,230053
128533,230054
230050,230051
230050,230052
230050,230053
230050,230054
230051,230052
230051,230053
230051,230054
230052,230053
230052,230054
230053,230054
205194,259815
205194,259816
205194,259817
205194,259818
205194,271392
205194,271393
205194,271394
259815,259816
259815,259817
259815,259818
259815,271392
259815,271393
259815,271394
259816,259817
259816,259818
259816,271392
259816,271393
259816,271394
259817,259818
259817,271392
259817,271393
259817,271394
259818,271392
259818,271393
259818,271394
271392,271393
271392,271394
271393,271394
267551,315700
267551,349894
267551,359262
267551,404528
267551,404529
267551,404530
267551,404531
267551,404532
267551,404533
267551,404534
267551,404535
267551,404536
267551,404537
267551,404538
267551,404539
315700,349894
315700,359262
315700,404528
315700,404529
315700,404530
315700,404531
315700,404532
315700,404533
315700,404534
315700,404535
315700,404536
315700,404537
315700,404538
315700,404539
349894,359262
349894,404528
349894,404529
349894,404530
349894,404531
349894,404532
349894,404533
349894,404534
349894,404535
349894,404536
349894,404537
349894,404538
349894,404539
359262,404528
359262,404529
359262,404530
359262,404531
359262,404532
359262,404533
359262,404534
359262,404535
359262,404536
359262,404537
359262,404538
359262,404539
404528,404529
404528,404530
404528,404531
404528,404532
404528,404533
404528,404534
404528,404535
404528,404536
404528,404537
404528,404538
404528,404539
404529,404530
404529,404531
404529,404532
404529,404533
404529,404534
404529,404535
404529,404536
404529,404537
404529,404538
404529,404539
404530,404531
404530,404532
404530,404533
404530,404534
404530,404535
404530,404536
404530,404537
404530,404538
404530,404539
404531,404532
404531,404533
404531,404534
404531,404535
404531,404536
404531,404537
404531,404538
404531,404539
404532,404533
404532,404534
404532,404535
404532,404536
404532,404537
404532,404538
404532,404539
404533,404534
404533,404535
404533,404536
404533,404537
404533,404538
404533,404539
404534,404535
404534,404536
404534,404537
404534,404538
404534,404539
404535,404536
404535,404537
404535,404538
404535,404539
404536,404537
404536,404538
404536,404539
404537,404538
404537,404539
404538,404539
12110,25573
12110,33403
12110,34916
12110,51136
12110,76744
12110,83026
12110,100067
12110,101605
12110,141750
12110,177995
12110,210675
12110,228060
12110,238782
25573,33403
25573,34916
25573,51136
25573,76744
25573,83026
25573,100067
25573,101605
25573,141750
25573,177995
25573,210675
25573,228060
25573,238782
33403,34916
33403,51136
33403,76744
33403,83026
33403,100067
33403,101605
33403,141750
33403,177995
33403,210675
33403,228060
33403,238782
34916,51136
34916,76744
34916,83026
34916,100067
34916,101605
34916,141750
34916,177995
34916,210675
34916,228060
34916,238782
51136,76744
51136,83026
51136,100067
51136,101605
51136,141750
51136,177995
51136,210675
51136,228060
51136,238782
76744,83026
76744,100067
76744,101605
76744,141750
76744,177995
76744,210675
76744,228060
76744,238782
83026,100067
83026,101605
83026,141750
83026,177995
83026,210675
83026,228060
83026,238782
100067,101605
100067,141750
100067,177995
100067,210675
100067,228060
100067,238782
101605,141750
101605,177995
101605,210675
101605,228060
101605,238782
141750,177995
141750,210675
141750,228060
141750,238782
141750,411721
141750,411722
177995,210675
177995,228060
177995,238782
210675,228060
210675,238782
228060,238782
411721,411722
30974,133436
30974,153659
30974,417001
42399,143470
42399,153659
42399,307308
133436,195029
133436,311349
133436,417001
133436,421195
133436,422820
143470,153659
143470,307308
153659,307308
195029,246682
195029,311349
195029,399558
195029,415857
195029,421195
195029,422820
246682,399558
246682,415857
311349,421195
311349,422820
399558,415857
318747,319111
318747,319197
318747,319198
318747,403276
318747,403277
318747,403278
318747,413273
318747,414600
318747,414601
318747,414602
318747,415078
319111,319197
319111,319198
319111,403276
319111,403277
319111,403278
319111,413273
319111,414600
319111,414601
319111,414602
319111,415078
319197,319198
319197,403276
319197,403277
319197,403278
319197,413273
319197,414600
319197,414601
319197,414602
319197,415078
319198,403276
319198,403277
319198,403278
319198,413273
319198,414600
319198,414601
319198,414602
319198,415078
403276,403277
403276,403278
403276,413273
403276,414600
403276,414601
403276,414602
403276,415078
403277,403278
403277,413273
403277,414600
403277,414601
403277,414602
403277,415078
403278,413273
403278,414600
403278,414601
403278,414602
403278,415078
413273,414600
413273,414601
413273,414602
413273,415078
414600,414601
414600,414602
414600,415078
414601,414602
414601,415078
414602,415078
90343,189393
90343,189394
90343,190928
90343,200215
90343,381460
90343,414299
90343,414517
90343,414518
90343,414519
90343,414520
90343,414521
189393,189394
189393,190928
189393,200215
189393,381460
189393,414299
189393,414517
189393,414518
189393,414519
189393,414520
189393,414521
189394,190928
189394,200215
189394,381460
189394,414299
189394,414517
189394,414518
189394,414519
189394,414520
189394,414521
190928,200215
190928,381460
190928,414299
190928,414517
190928,414518
190928,414519
190928,414520
190928,414521
200215,381460
200215,414299
200215,414517
200215,414518
200215,414519
200215,414520
200215,414521
381460,414299
381460,414517
381460,414518
381460,414519
381460,414520
381460,414521
414299,414517
414299,414518
414299,414519
414299,414520
414299,414521
414517,414518
414517,414519
414517,414520
414517,414521
414518,414519
414518,414520
414518,414521
414519,414520
414519,414521
414520,414521
15373,54995
15373,117219
15373,333726
15373,411878
15373,411880
15373,412493
54995,215713
54995,343057
54995,409115
54995,409116
117219,333726
117219,411878
117219,411880
117219,412493
215713,343057
215713,409115
215713,409116
333726,411878
333726,411880
333726,412493
343057,409115
343057,409116
409115,409116
411878,411880
411878,412493
411880,412493
136236,189477
136236,411693
136236,414092
136236,420829
136236,420830
189477,231692
189477,312654
189477,364206
189477,405774
189477,411693
189477,414092
189477,420829
189477,420830
231692,312654
231692,364206
231692,405774
312654,364206
312654,405774
364206,405774
411693,414092
411693,420829
411693,420830
414092,420829
414092,420830
420829,420830
68031,136729
68031,202079
68031,332474
68031,374376
68031,411045
68031,411046
136729,202079
136729,332474
136729,374376
136729,411045
136729,411046
202079,332474
202079,374376
202079,411045
202079,411046
332474,374376
332474,411045
332474,411046
374376,411045
374376,411046
411045,411046
116636,380277
116636,408262
116636,411355
116636,411357
116636,421105
380277,408262
380277,411355
380277,411357
380277,421105
408262,411355
408262,411357
408262,421105
411355,411357
411355,421105
411357,421105
72984,290748
72984,404678
72984,405771
72984,405772
72984,414257
290748,404678
290748,405771
290748,405772
290748,414257
404678,405771
404678,405772
404678,414257
405771,405772
405771,414257
405772,414257
40758,136140
40758,163334
40758,233787
40758,250652
40758,328080
57690,136140
57690,163334
57690,211798
57690,289892
57690,289894
134029,233787
134029,328078
134029,328079
134029,328080
136140,163334
136140,211798
136140,250652
136140,289892
136140,289894
163334,211798
163334,289892
163334,289894
211798,289892
211798,289894
233787,250652
233787,328078
233787,328079
233787,328080
289892,289894
328078,328079
328078,328080
328079,328080
43163,133739
43163,163399
43163,259269
43163,259324
43163,280406
133739,163399
133739,259324
133739,280406
163399,259269
163399,259324
163399,280406
259324,280406
160104,211708
160104,265251
160104,268680
211708,265251
268679,268680
268679,284708
268680,280367
268680,284708
268680,284962
280367,284962
87458,140697
87458,154367
87458,256167
87458,256168
87458,256169
87458,261781
140697,154367
140697,256167
140697,256168
140697,256169
140697,261781
154367,256167
154367,256168
154367,256169
154367,261781
256167,256168
256167,256169
256167,261781
256168,256169
256168,261781
256169,261781
34165,62743
34165,129405
34165,207072
34165,207073
34165,221803
62743,129405
62743,207072
62743,207073
62743,221803
129405,207072
129405,207073
129405,221803
207072,207073
207072,221803
207073,221803
57678,84996
57678,305068
57678,385819
57678,392967
84996,292242
84996,295249
84996,305065
84996,305066
84996,305067
84996,305068
84996,307414
84996,385819
84996,392967
84996,392971
84996,392972
292242,305065
292242,305066
292242,305068
292242,307414
295249,305065
295249,305066
295249,305068
305065,305066
305065,305067
305065,305068
305066,305067
305066,305068
305067,305068
305067,307414
305067,392972
305068,385819
305068,392967
307414,392971
307414,392972
385819,392967
392971,392972
37322,280360
37322,340441
37322,370447
37322,383062
37322,393625
37322,398528
280360,340441
280360,370447
280360,383062
280360,393625
280360,398528
340441,370447
340441,383062
340441,393625
340441,398528
370447,383062
370447,393625
370447,398528
383062,393625
383062,398528
393625,398528
318890,318891
318890,353611
318890,353612
318890,354369
318890,354370
318891,353611
318891,353612
318891,354369
318891,354370
353611,353612
353611,354369
353611,354370
353612,354369
353612,354370
354369,354370
136113,201536
136113,239536
136113,239537
136113,244314
136113,250689
136113,313584
136113,314390
136113,328240
201536,239536
201536,239537
201536,244314
201536,250689
201536,313584
201536,314390
201536,328240
239536,239537
239536,250689
239537,244314
239537,250689
244314,250689
250689,328240
132628,266536
132628,266537
132628,266538
132628,297862
132628,297863
132628,297864
132628,297866
132628,333434
266536,266538
266537,266538
266538,297863
266538,297866
266538,333434
297862,297864
54262,78790
54262,134540
54262,134541
54262,145138
54262,145139
54262,147792
54262,152196
78790,145138
78790,145139
78790,147792
78790,152196
134540,134541
145138,145139
145138,147792
145138,152196
145139,147792
145139,152196
147792,152196
53924,137457
53924,326342
53924,345583
53924,346940
53924,388821
53924,388822
53924,391522
137457,345583
137457,346940
137457,388821
137457,391522
326342,345583
326342,346940
345583,346940
345583,388821
345583,388822
345583,391522
346940,388821
346940,388822
346940,391522
388821,391522
79682,170746
79682,241559
79682,241560
79682,338619
79682,381146
170746,241559
170746,241560
170746,338619
170746,381146
241559,241560
241559,338619
241559,381146
241560,338619
338619,381146
10796,66379
10796,102967
10796,107386
10796,107387
10796,108869
66379,102967
66379,107386
66379,107387
66379,108869
102967,107386
102967,107387
102967,108869
107386,107387
107386,108869
107387,108869
38532,69476
38532,78039
38532,175040
38532,333796
38532,360766
38532,360768
38532,360770
38532,403941
69476,78039
69476,175040
69476,333796
69476,360766
69476,360768
69476,360770
69476,403941
78039,175040
78039,333796
78039,360766
78039,360768
78039,360770
78039,403941
175040,333796
175040,360766
175040,360768
175040,360770
175040,403941
333796,360766
333796,360768
333796,360770
333796,403941
360766,360768
360766,360770
360768,360770
360770,403941
293759,372670
293759,372672
293759,408727
372670,372671
372670,372672
372670,372673
372670,372675
372670,408727
372671,372672
372671,372673
372671,372675
372672,372673
372672,372675
372672,408727
372673,372675
85887,205023
85887,360266
85887,360267
85887,360269
85887,360270
205023,360266
205023,360267
205023,360269
205023,360270
360266,360267
360266,360269
360267,360269
79601,82507
79601,83923
79601,118770
79601,197244
79601,216295
79601,284861
79601,301773
79601,308808
82507,83923
82507,118770
82507,197244
82507,216295
82507,284861
82507,301773
82507,308808
83923,118770
83923,197244
83923,216295
83923,284861
83923,301773
83923,308808
118770,197244
118770,216295
118770,284861
118770,301773
118770,308808
197244,216295
197244,284861
197244,301773
197244,308808
216295,284861
216295,301773
216295,308808
284861,301773
284861,308808
301773,308808
81641,155835
81641,235542
81641,361687
81641,361688
81641,361689
81641,371055
81641,371056
81641,382476
81641,382477
155835,361689
235542,361687
235542,361688
235542,361689
235542,371055
235542,371056
235542,382476
235542,382477
361687,361688
361687,361689
361687,371055
361687,371056
361687,382476
361687,382477
361688,361689
361688,371055
361688,371056
361688,382476
361688,382477
361689,371055
361689,371056
361689,382476
361689,382477
371055,371056
371055,382476
371055,382477
371056,382476
371056,382477
382476,382477
85998,155211
85998,174976
85998,216852
85998,240305
85998,351035
85998,379096
106605,155211
106605,174976
106605,351035
106605,415887
155211,174976
155211,351035
155211,379096
155211,415887
174976,216852
174976,240305
174976,351035
174976,379096
174976,415887
216852,240305
216852,351035
216852,379096
240305,351035
240305,379096
351035,379096
351035,415887
63047,117720
63047,161935
63047,168938
63047,294530
63047,347336
63047,388804
117720,161935
117720,168938
117720,294530
117720,347336
117720,388804
161935,168938
161935,294530
161935,347336
161935,388804
168938,294530
168938,347336
168938,388804
294530,347336
294530,388804
347336,388804
46915,153003
46915,275253
46915,295779
46915,372993
46915,380774
46915,414833
153003,275253
153003,295779
153003,372993
153003,380774
153003,414833
275253,295779
275253,372993
275253,380774
275253,414833
295779,372993
295779,380774
295779,414833
372993,380774
372993,414833
380774,414833
183232,183233
183232,186507
183232,186508
183232,186509
183232,186510
183233,186507
183233,186508
183233,186509
183233,186510
186507,186508
186507,186509
186507,186510
186508,186509
186508,186510
186509,186510
264396,264397
264396,264398
264396,264399
264396,264400
264396,264401
264397,264398
264397,264399
264397,264400
264397,264401
264398,264399
264398,264400
264398,264401
264399,264400
264399,264401
264400,264401
24714,216722
24714,234315
24714,263414
24714,314307
24714,408258
24714,418738
216722,234315
216722,263414
216722,314307
216722,408258
216722,418738
234315,263414
234315,314307
234315,408258
234315,418738
263414,314307
263414,408258
263414,418738
314307,408258
314307,418738
408258,418738
26279,239635
26279,242847
26279,251265
26279,253321
239634,239635
239634,242847
239634,251265
239635,242847
239635,251265
239635,253321
242847,251265
242847,253321
251265,253321
41409,191159
41409,191160
41409,191161
41409,191162
41409,191163
41409,191164
41409,196761
41409,198778
41409,201147
191159,191160
191159,191161
191159,191162
191159,191163
191159,191164
191159,196761
191159,198778
191159,201147
191160,191161
191160,191162
191160,191163
191160,191164
191160,196761
191160,198778
191160,201147
191161,191162
191161,191163
191161,191164
191161,196761
191161,198778
191161,201147
191162,191163
191162,191164
191162,196761
191162,198778
191162,201147
191163,191164
191163,196761
191163,198778
191163,201147
191164,196761
191164,198778
191164,201147
196761,198778
196761,201147
198778,201147
185551,185552
185551,185553
185551,185554
185551,185555
185551,185556
185551,185558
185551,194906
185552,185553
185552,185554
185552,185555
185552,185556
185552,185558
185552,194906
185553,185554
185553,185555
185553,185556
185553,185558
185553,194906
185554,185555
185554,185556
185554,185558
185554,194906
185555,185556
185555,185558
185555,194906
185556,185558
185556,194906
185558,194906
36552,163473
36552,231450
36552,289224
36552,363812
36552,363813
36552,390795
36552,398861
38592,65224
38592,248840
38592,287688
65224,134114
65224,163473
65224,307085
96748,126047
96748,321748
96748,321749
96748,330053
96748,332262
96748,359550
96748,374135
126047,163473
126047,321748
126047,321749
126047,330053
126047,332262
126047,359550
126047,374135
134114,163473
134114,290601
163473,231450
163473,231451
163473,231452
163473,233554
163473,233555
163473,258611
163473,283308
163473,289224
163473,363812
163473,363813
163473,390795
163473,398861
231450,231451
231450,231452
231450,233554
231450,233555
231450,258611
231450,283308
231450,289224
231450,363812
231450,363813
231450,390795
231450,398861
231451,231452
231451,233554
231451,233555
231452,233554
231452,233555
233554,233555
233555,258611
233555,283308
233555,289224
248840,287688
258611,283308
258611,289224
283308,289224
289224,363812
289224,363813
289224,390795
289224,398861
321748,321749
321748,330053
321748,332262
321748,359550
321748,374135
321749,330053
321749,332262
321749,359550
321749,374135
330053,332262
330053,359550
330053,374135
332262,359550
332262,374135
359550,374135
363812,363813
363812,390795
363812,398861
363813,390795
363813,398861
390795,398861
17907,155756
17907,258685
17907,363953
17907,385005
59927,141045
59927,155756
59927,258686
114642,142843
114642,155756
114642,252361
114642,252362
141045,155756
141045,258686
142843,252361
142843,252362
155756,258685
155756,258686
155756,363953
155756,385005
252361,252362
258685,258686
258685,363953
258685,385005
363953,385005
110462,291883
110462,291884
110462,299725
110462,299726
110462,314684
291883,291884
291883,299725
291883,299726
291883,314684
291884,299725
291884,299726
291884,314684
299725,299726
299725,314684
299726,314684
96681,225064
96681,241477
96681,259774
96681,259775
96681,261583
225064,241477
259774,259775
259774,261583
259775,261583
53195,53196
53195,170104
53195,207885
53195,280546
53195,300988
53195,379687
53196,170104
53196,207885
53196,280546
53196,300988
53196,360567
53196,360568
53196,360569
53196,370558
53196,370559
53196,378623
53196,378624
53196,379687
53196,390149
170104,300988
170104,360567
170104,360568
170104,360569
170104,378623
170104,378624
207885,280546
207885,300988
207885,379687
280545,280546
280545,376179
280546,300988
280546,370558
280546,370559
280546,376179
280546,379687
280546,399935
300988,360567
300988,360568
300988,360569
300988,370558
300988,378623
300988,378624
300988,379687
360567,360568
360567,360569
360567,378623
360567,378624
360568,360569
360568,378623
360568,378624
360569,378623
360569,378624
370558,370559
378623,378624
129321,221078
129321,364090
129321,364091
129321,364092
129321,364093
129321,364094
129321,380291
221078,364091
221078,364094
364090,364093
364090,380291
364091,364094
364092,380291
364093,380291
122355,122364
122355,133291
122355,232580
122355,350575
122355,365831
122355,367966
122355,390085
122364,133291
122364,232580
122364,350575
122364,365831
122364,367966
122364,390085
133291,232580
133291,350575
133291,365831
133291,367966
133291,390085
232580,350575
232580,365831
232580,367966
232580,390085
350575,365831
350575,367966
350575,390085
365831,367966
365831,390085
367966,390085
361975,361976
361975,361977
361975,394227
361976,361977
361976,390345
361976,390346
361976,394227
361976,394228
361977,394227
390345,390346
390345,394227
390345,394228
390346,394227
390346,394228
394227,394228
329446,360781
329446,387951
360779,360780
360779,360781
360779,387951
360779,387953
360780,360781
360780,387951
360780,387953
360781,387951
360781,387952
360781,387953
387951,387952
387951,387953
56420,198791
56420,211974
56420,216553
56420,216555
56420,216556
56420,216557
78415,84321
78415,107788
78415,112463
78415,132941
78415,198791
84321,107788
84321,112463
84321,126523
84321,132941
84321,136319
84321,171478
84321,198791
107788,112463
107788,126523
107788,132941
107788,136319
107788,167269
107788,171478
107788,198791
107788,207535
107788,207536
107788,216649
112463,132941
112463,198791
126523,167269
126523,207535
126523,207536
126523,216649
132941,136319
132941,171478
132941,198791
136319,171478
136319,198791
167269,207535
167269,207536
167269,216649
171478,198791
198791,211974
198791,216553
207535,207536
207535,216649
207536,216649
211972,211973
211972,211974
211972,211975
211972,216553
211972,216554
211972,216555
211972,216558
211973,211974
211973,211975
211973,216553
211973,216554
211973,216555
211973,216558
211974,211975
211974,216553
211974,216554
211974,216555
211974,216556
211974,216557
211974,216558
211975,216553
211975,216554
211975,216555
211975,216558
216553,216554
216553,216555
216553,216556
216553,216557
216553,216558
216554,216555
216554,216558
216555,216556
216555,216557
216555,216558
216556,216557
97666,164697
97666,208837
97666,214437
97666,214438
97666,220961
97666,220962
97666,223321
164697,208837
164697,214437
164697,214438
164697,220961
164697,220962
164697,223321
208837,214437
208837,214438
208837,220961
208837,220962
208837,223321
214437,214438
214437,220961
214437,220962
214437,223321
214438,220961
214438,220962
214438,223321
220961,220962
220961,223321
220962,223321
42648,58948
42648,206802
42648,206803
42648,206804
42648,206805
42648,206806
58948,206802
58948,206803
58948,206804
58948,206805
58948,206806
206802,206803
206802,206804
206802,206805
206802,206806
206803,206804
206803,206805
206803,206806
206804,206805
206804,206806
206805,206806
93068,222173
93068,225506
93068,225507
93068,225508
93068,225509
222173,225506
222173,225507
222173,225508
222173,225509
225506,225507
225506,225508
225506,225509
225507,225508
225507,225509
225508,225509
42710,157843
42710,214782
42710,214783
42710,214784
42710,218686
157843,214782
157843,214783
157843,214784
157843,218686
214782,214783
214782,214784
214782,218686
214783,214784
214783,218686
214784,218686
22150,153879
22150,153880
76810,87998
76810,151572
76810,156550
87998,151572
87998,156550
151504,151505
151504,152383
151505,151570
151505,151572
151505,152383
151505,153880
151570,151571
151570,151572
151570,152383
151570,153880
151571,151572
151572,152383
151572,153880
151572,156550
152383,153880
153879,153880
77318,78032
77318,128994
77318,134697
77318,134698
77318,134699
78032,128994
78032,134697
78032,134698
78032,134699
128994,134697
128994,134698
128994,134699
134697,134698
134697,134699
134698,134699
73657,152233
73657,152234
73657,152235
73657,152236
73657,181973
73657,181974
73657,181975
74804,141749
74804,152236
74804,170327
74804,170798
74804,205392
74804,207811
113093,141749
113093,199495
141749,199495
152233,152234
152233,152235
152233,152236
152233,181973
152233,181974
152233,181975
152234,152235
152234,152236
152234,181973
152234,181974
152234,181975
152235,152236
152235,181973
152235,181974
